PLR_ID,value,hour
1401044,0.1244778260686104,0
1401045,0.039031182750327,0
1401046,0.1286974133929701,0
1401047,0.1793324612852863,0
1401048,0.0770074686695641,0
1401049,0.0590742225410354,0
2100101,1.0021519895354234,0
2100102,1.1297945060973036,0
2100103,0.405080383138529,0
2100104,1.294358411747331,0
2100105,0.5780834634372758,0
2100106,0.5337777965314993,0
2200207,0.1371365880416895,0
2200208,0.616059749356513,0
2200209,0.7848432423309001,0
2200210,1.1994176969492385,0
2200211,1.228954808219756,0
2200212,0.4409468753955863,0
2200213,1.5211612304316635,0
2300314,2.0348959871724546,0
2300315,1.0527870374277395,0
2300316,0.7531963373982025,0
2300417,1.1055318789822357,0
2300418,0.7816785518376302,0
2300419,1.128739609266214,0
2400520,0.3449512637664036,0
2400521,0.5052955820920714,0
2400522,0.4124646609561584,0
2400623,1.0327439976370312,0
2400624,0.8048862821216085,0
2400625,0.8924427191020718,0
2500726,0.2457909616439512,0
2500727,0.3354571922865944,0
2500728,0.4588801215241149,0
2500729,0.4747035739904637,0
2500830,0.2320773028397822,0
2500831,0.3976961053208996,0
2500832,0.5379973838558589,0
2500833,1.0622811089075488,0
2500834,0.91670534621714,0
2500835,0.7880079328241698,0
2500836,0.0559095320477657,0
3200206,0.0021097936621798,0
3200308,0.0084391746487193,0
3200309,0.0242626271150681,0
3300516,0.0,0
3400619,0.0,0
3400721,0.0168783492974387,0
3400723,0.0158234524663487,0
3400725,0.0,0
3400826,0.0021097936621798,0
3400827,0.0073842778176294,0
3400829,0.0021097936621798,0
3400831,0.0464154605679564,0
3500932,0.0,0
3500934,0.0,0
3500936,0.0,0
3501038,0.0,0
3601139,0.0084391746487193,0
3601140,0.0822819528250137,0
3601141,0.0949407147980927,0
3601142,0.65509093210684,0
3601243,0.1930461200894552,0
3601244,0.0411409764125068,0
3601245,0.0938858179670028,0
3601346,0.3249082239756952,0
3601347,0.2236381281910629,0
3601348,0.327018017637875,0
3601449,0.0358664922570572,0
3601450,0.1972657074138149,0
3601451,0.1740579771298367,0
3601452,0.2858770412253681,0
3601453,0.2468458584750411,0
3701554,0.8323135997299465,0
3701555,0.2257479218532427,0
3701556,0.3734334782058314,0
3701657,0.1877716359340056,0
3701658,0.3966412084898097,0
3701659,0.5232288282206,0
3701660,0.4588801215241149,0
4100102,0.0464154605679564,0
4200203,0.0116038651419891,0
4200205,0.0,0
4200206,0.0263724207772479,0
4200207,0.039031182750327,0
4200310,0.025317523946158,0
4200311,0.1687834929743871,0
4300412,0.4799780581459133,0
4300413,0.549601248997848,0
4300414,0.4377821849023166,0
4300415,0.5411620743491287,0
4300416,0.4272332165914174,0
4300517,0.0981054052913625,0
4300518,0.1909363264272754,0
4300619,0.3871471370100004,0
4300620,0.5485463521667581,0
4300621,0.1951559137516351,0
4300622,1.1677707920165408,0
4300623,0.8133254567703279,0
4300624,0.6529811384446601,0
4400726,0.0094940714798092,0
4400727,0.0021097936621798,0
4400728,0.0,0
4400830,0.0569644288788556,0
4400832,0.0063293809865395,0
4400833,0.0,0
4400834,0.0063293809865395,0
4400835,0.0917760243048229,0
4500936,0.5548757331532976,0
4500937,0.3565551289083927,0
4500938,0.484197645470273,0
4500939,0.4071901768007089,0
4501040,0.2014852947381746,0
4501041,0.9388581796700284,0
4501042,1.96527279632052,0
4501043,0.3227984303135153,0
4501044,0.274273176083379,0
4501045,0.247900755306131,0
4501146,0.0706780876830246,0
4501147,0.2595046204481201,0
4501148,0.0886113338115532,0
4501149,0.2700535887590193,0
4501150,0.1603443183256677,0
4501151,0.2763829697455588,0
4501152,0.1592894214945778,0
4501153,0.5854677412549053,0
5200527,0.0,0
5200629,0.0348115954259673,0
5200634,0.0,0
5300736,0.0137136588041689,0
6100101,0.0537997383855858,0
6100102,0.065403603527575,0
6100103,0.1128739609266213,0
6100204,0.0379762859192371,0
6100205,0.0316469049326975,0
6100207,0.0052744841554495,0
6100208,0.0,0
6100210,0.0358664922570572,0
6200312,0.0063293809865395,0
6300526,0.0464154605679564,0
6300630,0.0327018017637875,0
6300633,0.0865015401493733,0
6400735,0.0,0
6400838,0.0,0
6400841,0.0,0
6400842,0.0221528334528883,0
6400844,0.0305920081016076,0
7100101,0.6297734081606818,0
7100102,0.5728089792818263,0
7100103,0.1941010169205451,0
7100204,0.680408456052998,0
7100205,0.418794041942698,0
7100206,0.300645596860627,0
7200307,0.2658340014346597,0
7200308,0.2426262711506814,0
7200409,0.4230136292670576,0
7200410,0.2014852947381746,0
7200411,0.1730030802987467,0
7200412,0.090721127473733,0
7200413,0.6835731465462678,0
7200414,0.1318621038862399,0
7300515,0.0137136588041689,0
7300516,0.0559095320477657,0
7300517,0.0717329845141145,0
7300618,0.0411409764125068,0
7300619,0.0569644288788556,0
7400720,0.4820878518080931,0
7400721,0.3860922401789105,0
7400822,0.0189881429596185,0
7400823,0.0358664922570572,0
7400824,0.0094940714798092,0
7400825,0.0,0
7400826,0.0042195873243596,0
7400927,0.0485252542301362,0
7501029,0.0073842778176294,0
7501030,0.0031646904932697,0
7501031,0.0,0
7501133,0.0189881429596185,0
8100101,0.3196337398202455,0
8100102,0.3987510021519895,0
8100103,0.286931938056458,0
8100104,0.4356723912401367,0
8100105,0.0242626271150681,0
8100206,0.7553061310603822,0
8100207,0.3196337398202455,0
8100208,0.3090847715093464,0
8100209,0.1002151989535423,0
8100310,0.8312587028988565,0
8100311,0.4873623359635428,0
8100312,0.6466517574581206,0
8100313,0.0928309211359129,0
8100314,0.890332925439892,0
8100415,0.3903118275032702,0
8100416,0.6761888687286384,0
8100417,0.7616355120469218,0
8100418,0.5801932570994557,0
8100419,0.287986834887548,0
8100520,0.039031182750327,0
8100521,0.0348115954259673,0
8200622,0.0031646904932697,0
8200623,0.0168783492974387,0
8200624,0.0,0
8200729,0.0,0
8300934,0.0928309211359129,0
8401139,0.0,0
8401241,0.0379762859192371,0
9100101,1.6002784927634075,0
9100202,0.051689944723406,0
9100203,0.0232077302839782,0
9100304,0.0527448415544959,0
9100305,0.0031646904932697,0
9100407,0.0063293809865395,0
9200510,0.0348115954259673,0
9200613,0.012658761973079,0
9401329,0.0063293809865395,0
9401534,0.0189881429596185,0
0,0.1861447454381113,1
10100101,0.0,1
10100102,0.0053695599645609,1
10100103,0.0,1
10100209,0.0304275064658451,1
10100311,0.0125289732506421,1
10100312,0.0402716997342067,1
10200420,0.0286376531443248,1
10200422,0.0331122864481255,1
10200423,0.0134238999114022,1
10200526,0.0,1
10200628,0.0644347195747308,1
10300732,0.1691411388836685,1
10300733,0.0044746333038007,1
11100101,0.0,1
11200410,0.0563803796278894,1
11200512,0.0599600862709301,1
11200513,0.0268477998228045,1
11300616,0.0125289732506421,1
11300617,0.0259528731620443,1
11300618,0.042061553055727,1
11300620,0.0706992062000519,1
11300721,0.1315542191317421,1
11300722,0.2765323381748866,1
11300723,0.0304275064658451,1
11300724,0.0008949266607601,1
11300725,0.1038114926481774,1
11300826,0.0993368593443767,1
11400927,0.0724890595215722,1
11400928,0.0053695599645609,1
11400929,0.136923779096303,1
11400931,0.0465361863595278,1
11401032,0.0134238999114022,1
11401033,0.0170036065544428,1
11401034,0.0098441932683616,1
11401135,0.0107391199291218,1
11401136,0.0187934598759631,1
11401137,0.0205833131974834,1
11501238,0.2469997583698016,1
11501341,0.0,1
12100101,0.0232680931797639,1
12100102,0.0,1
12100103,0.0,1
12100204,0.0053695599645609,1
12200309,0.0152137532329225,1
12200515,0.0286376531443248,1
1100101,0.4161408972534701,1
1100102,2.8306530279843565,1
1100103,0.4197206038965106,1
1100104,0.3839235374661046,1
1100205,1.7558461084114156,1
1100206,5.214737652249398,1
1100207,1.6233969626189133,1
1100308,2.001950940120457,1
1100309,3.183254132323856,1
1100310,3.1259788260352064,1
1100311,0.5575393096535739,1
1100312,0.6166044692637438,1
1100313,0.7633724416284086,1
1100414,0.1754056255089895,1
1100415,1.1177633992894282,1
1100416,0.8331767211677003,1
1200517,0.3740793441977429,1
1200518,0.2112026919393955,1
1200519,0.1351339257747827,1
1200520,0.391977877412946,1
1200521,0.0590651596101699,1
1200522,0.4555176703269167,1
1200623,0.5727530628864964,1
1200624,0.5727530628864964,1
1200625,0.2353657117799196,1
1200626,0.2076229852963549,1
1200627,0.0447463330380075,1
1200628,0.7454739084132055,1
1200629,0.4224053838787911,1
1300730,0.0545905263063691,1
1300731,0.0,1
1300732,0.0268477998228045,1
1300733,0.0939672993798158,1
1300834,0.4850502501320017,1
1300835,0.3883981707699054,1
1300836,0.6980427953929176,1
1400937,0.0044746333038007,1
1400938,0.0912825193975353,1
1400939,0.0152137532329225,1
1400940,0.053695599645609,1
1400942,0.1691411388836685,1
1401043,0.0787535461468932,1
1401044,0.1154455392380594,1
1401045,0.0402716997342067,1
1401046,0.1002317860051368,1
1401047,0.1709309922051888,1
1401048,0.0912825193975353,1
1401049,0.0501158930025684,1
2100101,1.0900206728058637,1
2100102,1.1231329592539891,1
2100103,0.4009271440205475,1
2100104,1.259161811689532,1
2100105,0.6237638825498251,1
2100106,0.4510430370231159,1
2200207,0.1405034857393436,1
2200208,0.6506116823726296,1
2200209,0.801854288041095,1
2200210,1.1848828988464395,1
2200211,1.206361138704683,1
2200212,0.4116662639496693,1
2200213,1.4175638306440788,1
2300314,2.0404327865331435,1
2300315,0.9754700602285644,1
2300316,0.7562130283423274,1
2300417,1.0882308194843433,1
2300418,0.8188578945955379,1
2300419,1.1150786193071478,1
2400520,0.350811251017979,1
2400521,0.5468001897244521,1
2400522,0.4179307505749904,1
2400623,1.004107713372889,1
2400624,0.8125934079702168,1
2400625,0.8063289213448958,1
2500726,0.2577388782989234,1
2500727,0.3454416910534181,1
2500728,0.4787857635066806,1
2500729,0.4376191371117137,1
2500830,0.2541591716558828,1
2500831,0.4000322173597874,1
2500832,0.5888617427801791,1
2500833,1.027375806552653,1
2500834,0.986209180157686,1
2500835,0.766057221610689,1
2500836,0.0510108196633285,1
3200206,0.0053695599645609,1
3200308,0.0143188265721624,1
3200309,0.0143188265721624,1
3300516,0.0,1
3400619,0.0,1
3400721,0.0214782398582436,1
3400723,0.0143188265721624,1
3400725,0.0,1
3400826,0.0017898533215203,1
3400827,0.006264486625321,1
3400829,0.0044746333038007,1
3400831,0.0465361863595278,1
3500932,0.0,1
3500934,0.0,1
3500936,0.0,1
3501038,0.0,1
3601139,0.0098441932683616,1
3601140,0.0751738395038526,1
3601141,0.0948622260405759,1
3601142,0.6917783087675965,1
3601243,0.1897244520811519,1
3601244,0.0349021397696458,1
3601245,0.0912825193975353,1
3601346,0.3230685245344144,1
3601347,0.1924092320634324,1
3601348,0.362445297607861,1
3601449,0.0349021397696458,1
3601450,0.1950940120457128,1
3601451,0.1709309922051888,1
3601452,0.2711627782103256,1
3601453,0.2729526315318459,1
3701554,0.8707636409196267,1
3701555,0.279217118157167,1
3701556,0.3347025711242963,1
3701657,0.17809040549127,1
3701658,0.3740793441977429,1
3701659,0.5324813631522897,1
3701660,0.5092132699725258,1
4100102,0.0465361863595278,1
4200203,0.0161086798936827,1
4200205,0.0,1
4200206,0.0232680931797639,1
4200207,0.0277427264835646,1
4200310,0.0170036065544428,1
4200311,0.154822312311506,1
4300412,0.4725212768813596,1
4300413,0.5664885762611754,1
4300414,0.4519379636838761,1
4300415,0.5324813631522897,1
4300416,0.4796806901674408,1
4300517,0.0939672993798158,1
4300518,0.1888295254203918,1
4300619,0.3517061776787392,1
4300620,0.563803796278895,1
4300621,0.1950940120457128,1
4300622,1.1016547193957456,1
4300623,0.8179629679347777,1
4300624,0.6371877824612273,1
4400726,0.0134238999114022,1
4400727,0.0053695599645609,1
4400728,0.0017898533215203,1
4400830,0.0554854529671293,1
4400832,0.0089492666076015,1
4400833,0.0,1
4400834,0.0116340465898819,1
4400835,0.0823332527899338,1
4500936,0.5476951163852122,1
4500937,0.3588655909648204,1
4500938,0.4734162035421197,1
4500939,0.3866083174483851,1
4501040,0.2165722519039564,1
4501041,0.9172998272791544,1
4501042,1.9921067468520957,1
4501043,0.3239634511951745,1
4501044,0.2720577048710858,1
4501045,0.2550540983166429,1
4501146,0.0608550129316902,1
4501147,0.2487896116913218,1
4501148,0.0796484728076534,1
4501149,0.2810069714786873,1
4501150,0.1592969456153068,1
4501151,0.2622135116027241,1
4501152,0.1494527523469451,1
4501153,0.5808074028333378,1
5200527,0.0,1
5200629,0.0304275064658451,1
5200634,0.0,1
5300736,0.0143188265721624,1
6100101,0.0572753062886496,1
6100102,0.0787535461468932,1
6100103,0.1002317860051368,1
6100204,0.0429564797164872,1
6100205,0.0232680931797639,1
6100207,0.0,1
6100208,0.0,1
6100210,0.0304275064658451,1
6200312,0.0089492666076015,1
6300526,0.0465361863595278,1
6300630,0.0259528731620443,1
6300633,0.0903875927367752,1
6400735,0.0,1
6400838,0.0,1
6400841,0.0,1
6400842,0.0187934598759631,1
6400844,0.0456412596987676,1
7100101,0.6112349092991829,1
7100102,0.6264486625321055,1
7100103,0.2192570318862369,1
7100204,0.6819341154992349,1
7100205,0.4385140637724738,1
7100206,0.2998004313546505,1
7200307,0.2801120448179272,1
7200308,0.2738475581926061,1
7200409,0.4206155305572708,1
7200410,0.2120976186001557,1
7200411,0.1906193787419121,1
7200412,0.1064962726304579,1
7200413,0.6550863156764303,1
7200414,0.1333440724532624,1
7300515,0.0107391199291218,1
7300516,0.0519057463240887,1
7300517,0.0733839861823323,1
7300618,0.0474311130202879,1
7300619,0.0483260396810481,1
7400720,0.4653618635952783,1
7400721,0.3669199309116618,1
7400822,0.0161086798936827,1
7400823,0.0295325798050849,1
7400824,0.0071594132860812,1
7400825,0.0044746333038007,1
7400826,0.0044746333038007,1
7400927,0.042061553055727,1
7501029,0.0080543399468413,1
7501030,0.0,1
7501031,0.0,1
7501133,0.0152137532329225,1
8100101,0.3579706643040602,1
8100102,0.4170358239142302,1
8100103,0.261318584941964,1
8100104,0.3776590508407836,1
8100105,0.0268477998228045,1
8100206,0.7562130283423274,1
8100207,0.3472315443749384,1
8100208,0.3391772044280971,1
8100209,0.0984419326836165,1
8100310,0.8680788609373462,1
8100311,0.5378509231168506,1
8100312,0.7633724416284086,1
8100313,0.1190252458811,1
8100314,0.9316186538513168,1
8100415,0.3776590508407836,1
8100416,0.6550863156764303,1
8100417,0.7902202414512131,1
8100418,0.5566443829928137,1
8100419,0.3230685245344144,1
8100520,0.0375869197519263,1
8100521,0.0331122864481255,1
8200622,0.0017898533215203,1
8200623,0.024163019840524,1
8200624,0.0044746333038007,1
8200729,0.0,1
8300934,0.0930723727190556,1
8401139,0.0,1
8401241,0.0322173597873654,1
9100101,1.5535926830796216,1
9100202,0.0563803796278894,1
9100203,0.017898533215203,1
9100304,0.053695599645609,1
9100305,0.0044746333038007,1
9100407,0.0053695599645609,1
9200510,0.0304275064658451,1
9200613,0.0,1
9401329,0.0089492666076015,1
9401534,0.0232680931797639,1
0,0.0033011512998348726,2
10100101,-0.0015486224504216793,2
10100102,0.004527693262720258,2
10100103,-0.00037773107699446253,2
10100209,-0.005607927317204243,2
10100311,0.0010469039071330762,2
10100312,0.003763328267075491,2
10200420,-0.0008434383891983378,2
10200422,6.139256351118168e-05,2
10200423,-0.0005071269069416746,2
10200526,-0.0006964245879941875,2
10200628,0.0001563551681168611,2
10300732,0.004139507782884699,2
10300733,0.005018452253551962,2
11100101,-0.0006674015465033874,2
11200410,0.002523303504615837,2
11200512,-0.00281134088124928,2
11200513,0.010760210486995082,2
11300616,0.005152843331201745,2
11300617,0.00744968883794971,2
11300618,0.001989791009734357,2
11300620,-0.0022101152900008527,2
11300721,-0.005873379685903667,2
11300722,0.024253050821829956,2
11300723,-0.00319365866515099,2
11300724,-0.0012397652796945172,2
11300725,0.006891369849466053,2
11300826,-0.002554848085539043,2
11400927,-0.012162006175419265,2
11400928,0.003435379959564183,2
11400929,0.0016078354528307158,2
11400931,0.0008082336186750281,2
11401032,-0.0010713678582396414,2
11401033,-0.0026496666606328134,2
11401034,0.0036423354994451875,2
11401135,-0.008663324780956392,2
11401136,0.009044186621691657,2
11401137,-0.0078019517316848235,2
11501238,-0.0031998776004717733,2
11501341,-9.058878985526542e-05,2
12100101,-0.0026129409458574976,2
12100102,-0.000847427623571375,2
12100103,-0.0005851489826353417,2
12100204,0.0036438419616459457,2
12200309,0.006587676506410458,2
12200515,0.0036149213122224615,2
1100101,-0.026750514975594136,2
1100102,-0.12459819734005428,2
1100103,0.023255149309037028,2
1100104,-0.026362834410821073,2
1100205,-0.10033412404237443,2
1100206,-0.2880093313121616,2
1100207,-0.02487812962762566,2
1100308,-0.15281204504518045,2
1100309,0.023658455225324337,2
1100310,-0.16404158892742077,2
1100311,-0.0012062147688246816,2
1100312,-0.0382049533389233,2
1100313,0.04961168864111366,2
1100414,-0.023129668568854712,2
1100415,0.0031532564734690696,2
1100416,0.041458888563779286,2
1200517,0.008192149113807078,2
1200518,0.011681735327723684,2
1200519,-0.011033947468723155,2
1200520,0.022701334555900655,2
1200521,0.007730834415763856,2
1200522,0.016487309461414357,2
1200623,0.07582975354356342,2
1200624,0.0132626364215708,2
1200625,0.02119073329574877,2
1200626,0.011203353364032744,2
1200627,-0.007677575523934818,2
1200628,-0.02014476255454206,2
1200629,-0.018628787918394462,2
1300730,0.00022275744167719446,2
1300731,-0.0006301807929780708,2
1300732,-0.008060383561635793,2
1300733,-0.001184291025855969,2
1300834,0.01752766870974713,2
1300835,-0.00402710685381491,2
1300836,0.03331460765178442,2
1400937,0.0016126554059361369,2
1400938,-0.013386070479817663,2
1400939,0.004376439458476993,2
1400940,-0.003321432825615314,2
1400942,0.0233020919885152,2
1401043,0.014720264192069763,2
1401044,-0.008320718141993508,2
1401045,0.005458216177500117,2
1401046,-0.01381652123763397,2
1401047,0.025769555227254937,2
1401048,0.016462433821683654,2
1401049,-0.0042311190285888416,2
2100101,0.042735932841380636,2
2100102,-0.0040288496190836465,2
2100103,-0.009366674893543397,2
2100104,-0.07317005362543268,2
2100105,0.02015659665968981,2
2100106,0.0059743672060257776,2
2200207,-0.013000437329736648,2
2200208,-0.002334792114458896,2
2200209,0.025978716300428126,2
2200210,0.015389443190890764,2
2200211,-0.012127758169996977,2
2200212,0.02053261265250688,2
2200213,0.0035274107091934487,2
2300314,-0.04546618458573472,2
2300315,-0.024827153673157555,2
2300316,0.030263841244191986,2
2300417,-0.05757236943993321,2
2300418,0.05593988504107128,2
2300419,0.006843674482109083,2
2400520,0.01044646357291397,2
2400521,0.01841730409273537,2
2400522,0.028762642704767465,2
2400623,-0.030396307906374966,2
2400624,0.037496537367181726,2
2400625,-0.041946586358368135,2
2500726,0.018480301820952207,2
2500727,0.021340453789184134,2
2500728,-0.007400554623891831,2
2500729,-0.015738948351427026,2
2500830,0.012336816479455687,2
2500831,-0.033571763176763185,2
2500832,0.02369367350463545,2
2500833,0.0250202995587248,2
2500834,0.06419250777316532,2
2500835,-0.06246946028102833,2
2500836,-0.0007811280623714065,2
3200206,-0.002697082211256212,2
3200308,9.247497691954997e-05,2
3200309,0.00023898102980915523,2
3300516,-0.000139018045825725,2
3400619,-8.074382169668492e-05,2
3400721,0.008703088523844904,2
3400723,-0.0023160827357120673,2
3400725,-0.0007266790593543499,2
3400826,0.0003283646969115331,2
3400827,-0.0007343464733851625,2
3400829,0.0019329148096219999,2
3400831,-0.0004457343434305514,2
3500932,-0.0007924613824314709,2
3500934,-6.158133077754871e-05,2
3500936,-0.0011609679308783125,2
3501038,-0.00026134782976467916,2
3601139,0.00019623980163482446,2
3601140,0.005302947333471501,2
3601141,-0.002906621894979004,2
3601142,0.009024085938584572,2
3601243,0.00484665529112129,2
3601244,-0.006243007049347331,2
3601245,0.008382375443703776,2
3601346,0.020482869512722615,2
3601347,-0.00045891238419226016,2
3601348,0.024720657561647735,2
3601449,-0.002955652765506853,2
3601450,0.002620229919381944,2
3601451,-0.00576158011618802,2
3601452,0.00722723888824927,2
3601453,0.018365727017599698,2
3701554,0.03629849910463992,2
3701555,0.018896782959854898,2
3701556,-0.0023117115909241856,2
3701657,0.010026026654524206,2
3701658,-0.02066409128645989,2
3701659,-0.016055763620255098,2
3701660,0.03850002065717674,2
4100102,-0.0004457343434305514,2
4200203,0.0006567297112926715,2
4200205,-0.0002925289348516667,2
4200206,-0.000906528757765375,2
4200207,0.000342340793643656,2
4200310,-0.0038707555653326306,2
4200311,-0.005880275437356969,2
4300412,-0.05155502463588485,2
4300413,0.02886887002358668,2
4300414,-0.00225650964600721,2
4300415,-0.013398989617888064,2
4300416,0.040586415295248854,2
4300517,0.002310462758511104,2
4300518,-0.006550633184630242,2
4300619,0.00481344553323132,2
4300620,-0.0031333751756760994,2
4300621,0.013046497479190022,2
4300622,-0.05575508702887763,2
4300623,-0.01863948442469543,2
4300624,0.04989031291164364,2
4400726,0.0005149828252465497,2
4400727,-0.000402899783418704,2
4400728,0.002200934231329792,2
4400830,-0.006956109485606449,2
4400832,-0.0015020285286696826,2
4400833,-0.0013352523863276917,2
4400834,-0.0002707979888234933,2
4400835,0.007599808147391605,2
4500936,0.008437310816319606,2
4500937,-0.00589511058379057,2
4500938,-0.03773012579399904,2
4500939,0.003958589790083872,2
4501040,0.010571360702045812,2
4501041,-0.009067586485729924,2
4501042,-0.015358400300875173,2
4501043,0.005786504734956292,2
4501044,-0.01538736201967323,2
4501045,0.010341297169938576,2
4501146,-0.004460216054858466,2
4501147,-0.0028028619904794487,2
4501148,-0.005446509563199836,2
4501149,0.009638319006578078,2
4501150,0.0002747923559485296,2
4501151,0.004500423455312902,2
4501152,0.02185998564768088,2
4501153,-0.01867709549383826,2
5200527,-0.00026476420190734166,2
5200629,-0.0021371126237504853,2
5200634,-0.00023690067539377084,2
5300736,-0.005251604696942989,2
6100101,0.005536277679344777,2
6100102,0.0017589508902738325,2
6100103,-0.005137108603042192,2
6100204,0.008360950807268373,2
6100205,-0.000178512470438927,2
6100207,-0.007962739063373267,2
6100208,-0.002284323987941325,2
6100210,-0.0031749235481393027,2
6200312,-0.001716146482928979,2
6300526,-0.00041553808014546407,2
6300630,0.0021111586109639757,2
6300633,-0.0029522239870690163,2
6400735,-0.00040334942372522494,2
6400838,-0.00047654367131995417,2
6400841,-3.0196263285087346e-05,2
6400842,-0.002923171692187922,2
6400844,0.011205958219285926,2
7100101,-0.01081530703609851,2
7100102,0.0487444793900238,2
7100103,-0.016602487355796954,2
7100204,-0.0017733228342089215,2
7100205,0.03151827734111997,2
7100206,-0.012492223858452861,2
7200307,0.013292212796082361,2
7200308,-0.020590620549727368,2
7200409,0.035876176745907,2
7200410,0.023201213669374762,2
7200411,0.0008082556136349527,2
7200412,-0.00512520793362586,2
7200413,-0.0110989384444386,2
7200414,0.004546006311041618,2
7300515,0.008816805513412008,2
7300516,0.0012630875577074787,2
7300517,0.005373556125742373,2
7300618,0.0019864543092188627,2
7300619,-0.0030600685654586877,2
7400720,0.030612810578075217,2
7400721,0.008497111626299923,2
7400822,0.00931356331797353,2
7400823,-0.00942492510406081,2
7400824,-0.0027162026326703875,2
7400825,0.0031529747660192873,2
7400826,0.0002572835980969952,2
7400927,-0.003691188810164332,2
7501029,0.0012962136677243294,2
7501030,-0.0032275830910268245,2
7501031,-0.0006151639818845084,2
7501133,-0.0019422694550328187,2
8100101,0.0014057362669148976,2
8100102,0.052329684234358506,2
8100103,0.008074849501339472,2
8100104,0.008086523058210476,2
8100105,0.009754348065350532,2
8100206,0.007142651714438661,2
8100207,-0.004418483793934697,2
8100208,-0.016075129166906916,2
8100209,0.012563715871710535,2
8100310,0.020737617331635178,2
8100311,0.036813298578638666,2
8100312,0.004341703725444901,2
8100313,0.025510786313103898,2
8100314,0.033140126555101665,2
8100415,-0.0026628451153523983,2
8100416,0.03707326728066278,2
8100417,0.01841137352621667,2
8100418,0.029189430167920583,2
8100419,0.031853851983887876,2
8100520,-0.003888211979494056,2
8100521,0.002212976171931263,2
8200622,-0.00039389417073788183,2
8200623,-0.0008077978172136499,2
8200624,0.003550926287469637,2
8200729,-0.00016277764582470832,2
8300934,-0.0008914686868611462,2
8401139,-0.00011571756188074167,2
8401241,-0.0009186058789293116,2
9100101,-0.011700566462894205,2
9100202,-0.0018239299213029386,2
9100203,0.0018185595282765527,2
9100304,0.008034733337026234,2
9100305,0.002405002813823054,2
9100407,0.0025409472087339333,2
9200510,-0.003773303586352408,2
9200613,-0.0024917350502545246,2
9401329,-0.000798260664862987,2
9401534,0.0011593147812878988,2
0,-0.007180177907673122,3
10100101,-0.0015486224504216793,3
10100102,0.0032986206457295587,3
10100103,-0.00037773107699446253,3
10100209,-0.002540289485250746,3
10100311,-0.0002203303728919243,3
10100312,0.0027531382072436906,3
10200420,0.0032102649605464635,3
10200422,-0.007479726911563918,3
10200423,0.007214713462258125,3
10200526,-0.0006964245879941875,3
10200628,-0.00353590639337854,3
10300732,0.006910845721034686,3
10300733,0.0037893796365612627,3
11100101,0.0009332002797832126,3
11200410,-0.0009450317891973618,3
11200512,-0.007284822524370879,3
11200513,0.011836636451848782,3
11300616,0.006100747185958845,3
11300617,-0.0044835452436552915,3
11300618,-0.00802855453083924,3
11300620,0.0016336989130555394,3
11300721,-0.007284267207595162,3
11300722,0.00497740498021567,3
11300723,-0.0031223790496057915,3
