PLR_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,weekday,weekend
0,0.1677285961432972,0.18614474543811135,0.18494692827275652,0.17446559906524853,0.19018286166300608,0.1720444337835714,0.19045729590318422,0.178988606548539,0.20137479938224873,0.17992384618603288,0.17308870130215961,0.17760750011100468,0.1813905398787102,0.1809898658071714,0.17865642543702362,0.17930533048252234,0.1800006428594388,0.18328666033676672,0.19502508731805046,0.18315461638386626,0.17876637554585154,0.1811651033660633,0.1802400644262358,0.18354614685456616,0.18177003218730947,0.169121184248792,0.21060678153836554
10100101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019560922493104776,0.0036970171233509765,0.0038571566327022595,0.003605639219739673,0.0008864776696275021,0.00403424265162701,0.004093886462882096,0.004705587100417229,0.0051131933170563346,0.0017648667966785206,0.001404756634308003,0.002048022952420786,0.0
10100102,0.006329380986539517,0.0053695599645609045,0.006030878095850756,0.004801805478860052,0.00504910252202671,0.004962820205295329,0.005951790496974507,0.0028753189806994214,0.0015140962359567573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008824333983392603,0.001823632765212634,0.002184557815915505,0.0
10100103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418427549269844,0.003994354645434453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034077625575553724,0.0005461394539788763,0.0
10100209,0.03586649225705726,0.030427506465845123,0.02814409778063686,0.031211735612590333,0.029453098045155807,0.031431194633537086,0.029758952484872533,0.033066168278043345,0.034824213427005424,0.032079445444021366,0.03062338561499747,0.03552150002220094,0.03627810797574204,0.037189698453528375,0.03781778348666923,0.036354001712951264,0.035357269133104045,0.03605639219739673,0.039891495133237594,0.03630818386464309,0.03411572052401747,0.03372337421965681,0.029400861573073925,0.033532469136891896,0.03368471447820317,0.034224739116009574,0.033318215703688515
10100311,0.014768555635258872,0.01252897325064211,0.01407204889031843,0.01280481461029347,0.012622756305066775,0.009098503709708104,0.014879476242436266,0.011501275922797686,0.009084577415740544,0.010460688731746099,0.011983063936303358,0.00951468750594668,0.010883432392722612,0.009297424613382094,0.00847639974701207,0.010474881849494433,0.011571469898106779,0.013220677139045468,0.01684307572292254,0.018557516197484247,0.016375545851528384,0.0164695548514603,0.020452773268225338,0.017648667966785207,0.013066285068934494,0.013243881758987748,0.01158894459258731
10100312,0.04008607958141694,0.04027169973420678,0.04422643936957221,0.04321624930974046,0.042917371437227035,0.04466538184765796,0.04067056839599246,0.042410954965316466,0.043908790842745966,0.04254013417576746,0.04260644955130083,0.04123031252576895,0.03990591877331624,0.0396690116837636,0.03912184498620955,0.04005101883630224,0.039214425765806304,0.0396620314171364,0.03634558445472758,0.037115032394968495,0.03820960698689956,0.03921322583681024,0.03834894987792251,0.03706220273024893,0.04052788689503438,0.03827527339968624,0.045798617572628694
10200420,0.0327018017637875,0.028637653144324822,0.031159536828562238,0.03521324017830704,0.03029461513216026,0.035566878137949856,0.0317428826505307,0.03234733853286849,0.024225539775308117,0.029987307697672147,0.032620562937714696,0.03108131251942582,0.02902248638059363,0.028512102147705085,0.03129747598896764,0.03265698458960029,0.0321429719391855,0.03245075297765706,0.02659433008882506,0.03227394121301608,0.03411572052401747,0.03686043228660162,0.03834894987792251,0.03265003573855263,0.031771035543802346,0.035134971539307704,0.023623617823351054
10200422,0.03481159542596734,0.033112286448125576,0.02914924412994532,0.02160812465487023,0.028611580958151354,0.02729551112912431,0.028766987402043448,0.028034360061819356,0.03633830966296218,0.032079445444021366,0.029957659840758395,0.027275437517047148,0.02902248638059363,0.028512102147705085,0.02934138373965716,0.028959967466249313,0.030214393622834367,0.028845113757917384,0.031026718436962572,0.029853395622039876,0.028657205240174673,0.026664993569030963,0.029400861573073925,0.02735543534851707,0.02937060831581634,0.031767111573104634,0.022732160546998184
10200423,0.011603865141989113,0.01342389991140226,0.017087487938243807,0.0248093283074436,0.017671858827093483,0.01902414412029876,0.01785537149092352,0.01868957337454624,0.010598673651697301,0.014644964224444538,0.016643144355976885,0.019663687512289803,0.01813905398787102,0.018594849226764187,0.017604830243794296,0.017868916096196386,0.01671434540837646,0.018028196098698365,0.015956598053295037,0.016943819136833443,0.017740174672489083,0.01960661291840512,0.01661787828043309,0.019413534763463726,0.017289366989290397,0.015064346605584002,0.023623617823351054
10200526,0.0,0.0,0.0,0.0,0.0008415170870044517,0.004135683504412774,0.0,0.004312978471049132,0.006056384943827029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006394401669288911,0.0007281859386385017,0.0
10200628,0.06012911937212541,0.06443471957473085,0.06131392730781602,0.05762166574632062,0.06227226443832942,0.057072432360896284,0.061501835135403235,0.0611005283398627,0.06964842685401085,0.06346151163925966,0.060581045455755864,0.06279693753924809,0.06530059435633567,0.06260265906343943,0.06129089047839496,0.061000782535291107,0.06171450612323615,0.06129586673557444,0.06737230289169016,0.06132048830473055,0.05867903930131004,0.05568278068827054,0.053688529829091516,0.06088790448540896,0.06136544827318885,0.058209363469915225,0.06908793891734742
